No.,Loop,BestPrice
1,464,3034.36
2,236,3034.36
3,280,3034.36
4,251,3034.36
5,505,3034.36
6,1158,3034.36
7,526,3034.36
8,384,3034.36
9,707,3034.36
10,323,3034.36
11,126,3034.36
12,311,3034.36
13,131,3034.36
14,241,3034.36
15,256,3034.36
16,211,3034.36
17,208,3034.36
18,656,3034.36
19,418,3034.36
20,214,3034.36
21,475,3034.36
22,477,3034.36
23,237,3034.36
24,482,3034.36
25,247,3034.36
26,170,3034.36
27,84,3034.36
28,221,3034.36
29,479,3034.36
30,154,3034.36
