No.,Loop,BestPrice
1,735,5578.21
2,2554,5517.84
3,4006,5517.84
4,4108,5546.27
5,1011,5529.39
6,2592,5529.39
7,3578,5539.96
8,4125,5548.35
9,1918,5600.47
10,2539,5546.27
11,4540,5539.96
12,1275,5563.45
13,772,5552.59
14,1316,5607.04
15,3476,5565.23
16,3643,5578.21
17,3231,5517.84
18,2835,5546.27
19,916,5500.96
20,4877,5563.45
21,3470,5546.27
22,1040,5500.96
23,2909,5500.96
24,509,5539.96
25,2548,5563.45
26,4822,5598.00
27,1121,5578.21
28,4762,5500.96
29,3385,5500.96
30,1749,5753.10
