No.,Loop,BestPrice
1,1797,5688.25
2,1189,5688.25
3,1512,5827.39
4,2015,5676.70
5,1011,5688.25
6,2592,5688.25
7,3584,5796.35
8,1350,5659.82
9,3883,5706.71
10,2539,5705.13
11,2974,5688.25
12,879,5688.25
13,772,5711.45
14,4205,5659.82
15,3476,5724.09
16,2127,5735.15
17,2325,5676.70
18,2626,5659.82
19,3137,5705.13
20,4061,5754.10
21,4472,5659.82
22,712,5688.25
23,2909,5659.82
24,4057,5676.70
25,2164,5705.13
26,3979,5676.70
27,1490,5688.25
28,429,5707.21
29,3446,5676.70
30,2146,5659.82
