No.,Loop,BestPrice
1,464,2849.23
2,236,2849.23
3,280,2849.23
4,251,2849.23
5,505,2849.23
6,1158,2849.23
7,526,2849.23
8,384,2849.23
9,707,2849.23
10,323,2849.23
11,126,2849.23
12,311,2849.23
13,401,2849.23
14,241,2849.23
15,256,2849.23
16,304,2849.23
17,208,2849.23
18,656,2849.23
19,418,2849.23
20,214,2849.23
21,475,2849.23
22,477,2849.23
23,341,2849.23
24,482,2849.23
25,478,2849.23
26,170,2849.23
27,84,2849.23
28,221,2849.23
29,479,2849.23
30,154,2849.23
