No.,Loop,BestPrice
1,938,5833.87
2,1391,5862.30
3,341,5816.99
4,387,5816.99
5,358,5833.87
6,229,5833.87
7,332,5862.30
8,345,5845.42
9,913,5862.30
10,850,5833.87
11,382,5816.99
12,876,5816.99
13,275,5816.99
14,696,5816.99
15,1132,5845.42
16,2587,5915.75
17,169,5833.87
18,415,5833.87
19,1041,5845.42
20,266,5845.42
21,849,5816.99
22,840,5862.30
23,390,5915.75
24,612,5816.99
25,1212,5816.99
26,1338,5816.99
27,1312,5833.87
28,1249,5833.87
29,67,5816.99
30,182,5816.99
