No.,Loop,BestPrice
1,566,5500.96
2,1575,5459.80
3,735,5459.80
4,3406,5459.80
5,358,5517.84
6,365,5529.39
7,332,5546.27
8,3830,5459.80
9,857,5529.39
10,850,5517.84
11,4438,5459.80
12,575,5500.96
13,129,5500.96
14,696,5500.96
15,119,5529.39
16,3096,5459.80
17,169,5517.84
18,107,5517.84
19,1573,5459.80
20,266,5529.39
21,219,5546.27
22,1536,5517.84
23,390,5578.21
24,4969,5459.80
25,197,5500.96
26,1711,5578.21
27,234,5517.84
28,837,5459.80
29,413,5500.96
30,470,5500.96
