No.,Loop,BestPrice
1,128,2942.29
2,30,2942.29
3,169,2942.29
4,236,2942.29
5,119,2942.29
6,75,2942.29
7,46,2942.29
8,99,2942.29
9,32,2942.29
10,76,2942.29
11,72,2942.29
12,65,2942.29
13,83,2942.29
14,107,2942.29
15,23,2942.29
16,31,2942.29
17,18,2942.29
18,41,2942.29
19,69,2942.29
20,31,2942.29
21,25,2942.29
22,166,2942.29
23,34,2942.29
24,57,2942.29
25,248,2942.29
26,144,2942.29
27,63,2942.29
28,66,2942.29
29,63,2942.29
30,76,2942.29
