No.,Loop,BestPrice
1,2386,5517.84
2,1242,5578.21
3,4061,5546.27
4,3508,5546.27
5,2045,5548.35
6,4282,5459.80
7,282,5529.39
8,2706,5546.27
9,958,5539.96
10,2599,5546.27
11,446,5592.08
12,1846,5529.39
13,1792,5546.27
14,1647,5563.45
15,2913,5500.96
16,4188,5500.96
17,1927,5517.84
18,804,5500.96
19,1961,5563.45
20,2162,5517.84
21,3795,5529.39
22,3517,5459.80
23,1309,5517.84
24,1703,5598.00
25,3065,5547.85
26,4872,5517.84
27,1916,5459.80
28,4900,5500.96
29,4844,5517.84
30,659,5529.39
