No.,Loop,BestPrice
1,1573,5845.42
2,4092,5816.99
3,1182,5845.42
4,3955,5816.99
5,1803,5845.42
6,3039,5864.38
7,4763,5816.99
8,1241,5995.51
9,1076,5864.38
10,4326,5845.42
11,1713,5862.30
12,1898,5852.63
13,539,5901.69
14,1849,5816.99
15,3813,5845.42
16,3279,5868.62
17,4229,5862.30
18,399,5862.30
19,924,5901.69
20,2730,5998.67
21,182,5833.87
22,242,5862.30
23,2223,5862.30
24,2713,5845.42
25,696,5845.42
26,1106,5916.80
27,2247,5845.42
28,3755,5863.88
29,3790,5833.87
30,2670,5901.69
