No.,Loop,BestPrice
1,478,5459.80
2,2439,5459.80
3,117,5459.80
4,396,5459.80
5,318,5517.84
6,1320,5500.96
7,2242,5459.80
8,1622,5517.84
9,507,5459.80
10,1214,5948.20
11,4114,5529.39
12,873,5742.83
13,1113,5459.80
14,3273,5459.80
15,1353,5500.96
16,2452,5459.80
17,364,5500.96
18,1154,5500.96
19,2096,5459.80
20,2808,5459.80
21,4242,5459.80
22,461,5500.96
23,705,5517.84
24,649,5459.80
25,1073,5459.80
26,4071,5500.96
27,4535,5459.80
28,347,5500.96
29,3810,5459.80
30,824,5517.84
