No.,Loop,BestPrice
1,180,4101.47
2,879,4101.47
3,192,4101.47
4,708,4101.47
5,238,4101.47
6,1014,4101.47
7,1129,4101.47
8,330,4101.47
9,145,4101.47
10,601,4101.47
11,370,4101.47
12,2842,4101.47
13,203,4101.47
14,373,4101.47
15,302,4101.47
16,428,4101.47
17,446,4101.47
18,197,4101.47
19,668,4101.47
20,388,4101.47
21,84,4101.47
22,2030,4101.47
23,703,4101.47
24,780,4101.47
25,247,4101.47
26,1337,4101.47
27,418,4101.47
28,810,4101.47
29,206,4101.47
30,537,4101.47
