No.,Loop,BestPrice
1,193,3034.36
2,340,3034.36
3,442,3034.36
4,86,3034.36
5,297,3034.36
6,236,3034.36
7,218,3034.36
8,253,3034.36
9,344,3034.36
10,301,3034.36
11,344,3034.36
12,492,3034.36
13,348,3034.36
14,873,3034.36
15,255,3034.36
16,140,3034.36
17,538,3034.36
18,203,3034.36
19,267,3034.36
20,58,3034.36
21,406,3034.36
22,346,3034.36
23,315,3034.36
24,550,3034.36
25,247,3034.36
26,99,3034.36
27,108,3034.36
28,432,3034.36
29,433,3034.36
30,278,3034.36
