No.,Loop,BestPrice
1,891,5744.52
2,2978,5817.91
3,3081,5705.13
4,629,5659.82
5,3525,5676.70
6,2777,5688.25
7,3099,5804.21
8,520,5676.70
9,2171,5659.82
10,1225,5688.25
11,1775,5747.88
12,2068,5706.71
13,2896,5676.70
14,2175,5706.71
15,1462,5659.82
16,316,5659.82
17,1931,5676.70
18,2048,5688.25
19,2324,5659.82
20,2685,5705.13
21,1725,5705.13
22,1225,5676.70
23,2766,5659.82
24,1585,5688.25
25,2542,5705.13
26,580,5806.22
27,3884,5797.00
28,4839,5659.82
29,2678,5659.82
30,3992,5843.84
