No.,Loop,BestPrice
1,99,5816.99
2,568,5833.87
3,1537,5816.99
4,130,6112.14
5,198,5833.87
6,537,5816.99
7,2046,5816.99
8,434,5816.99
9,481,5833.87
10,343,5816.99
11,464,5915.75
12,284,5833.87
13,482,5816.99
14,167,5862.30
15,1752,5816.99
16,275,5833.87
17,334,5816.99
18,170,5816.99
19,2550,5833.87
20,454,5845.42
21,442,5816.99
22,246,5816.99
23,650,5862.30
24,604,5816.99
25,403,5816.99
26,154,5833.87
27,2407,5816.99
28,295,5833.87
29,1220,5845.42
30,1727,5816.99
