No.,Loop,BestPrice
1,99,2942.29
2,485,2942.29
3,376,2942.29
4,256,2942.29
5,368,2942.29
6,760,2942.29
7,302,2942.29
8,182,2942.29
9,152,2942.29
10,354,2942.29
11,556,2942.29
12,366,2942.29
13,111,2942.29
14,105,2942.29
15,593,2942.29
16,281,2942.29
17,616,2942.29
18,791,2942.29
19,408,2942.29
20,284,2942.29
21,164,2942.29
22,186,2942.29
23,229,2942.29
24,207,2942.29
25,325,2942.29
26,360,2942.29
27,454,2942.29
28,161,2942.29
29,577,2942.29
30,42,2942.29
