No.,Loop,BestPrice
1,2755,3975.51
2,1949,3975.51
3,2129,3975.51
4,1140,3975.51
5,4333,3975.51
6,4202,3975.51
7,2566,3975.51
8,2754,3975.51
9,2972,3975.51
10,253,3975.51
11,1299,3975.51
12,3476,4032.38
13,639,3975.51
14,3277,3985.94
15,4905,3985.94
16,4504,3975.51
17,1702,3975.51
18,2132,3975.51
19,3839,3975.51
20,3781,3975.51
21,442,3975.51
22,1187,3975.51
23,1119,3975.51
24,3343,3975.51
25,2356,3975.51
26,1071,3975.51
27,3114,3985.94
28,4580,3975.51
29,979,3975.51
30,3669,3975.51
